
> rearvy2.0@0.1.2 dev:web
> cd website && npm run dev


> rearvy-website@0.1.2 dev
> next dev

▲ Next.js 16.2.6 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://172.20.10.2:3000
- Environments: .env.local
✓ Ready in 1112ms
Creating turbopack project { dir: 'C:\\Users\\sinaa\\rearvy2.0\\website', testMode: true }
 POST /api/internal/automaton 200 in 102ms (next.js: 3ms, application-code: 99ms)
 POST /api/internal/automaton 200 in 96ms (next.js: 3ms, application-code: 93ms)
 POST /api/internal/automaton 200 in 177ms (next.js: 3ms, application-code: 174ms)
 POST /api/internal/automaton 200 in 105ms (next.js: 3ms, application-code: 102ms)
 POST /api/internal/automaton 200 in 140ms (next.js: 2ms, application-code: 137ms)
 POST /api/internal/automaton 200 in 252ms (next.js: 4ms, application-code: 248ms)
 POST /api/internal/automaton 200 in 286ms (next.js: 15ms, application-code: 270ms)
 POST /api/internal/automaton 200 in 255ms (next.js: 12ms, application-code: 243ms)
 POST /api/internal/automaton 200 in 240ms (next.js: 20ms, application-code: 221ms)
 POST /api/internal/automaton 200 in 240ms (next.js: 37ms, application-code: 203ms)
 POST /api/internal/automaton 200 in 243ms (next.js: 25ms, application-code: 218ms)
 POST /api/internal/automaton 200 in 247ms (next.js: 7ms, application-code: 239ms)
 POST /api/internal/automaton 200 in 245ms (next.js: 31ms, application-code: 214ms)
 POST /api/internal/automaton 200 in 249ms (next.js: 13ms, application-code: 235ms)
 POST /api/internal/automaton 200 in 353ms (next.js: 13ms, application-code: 340ms)
 POST /api/internal/automaton 200 in 390ms (next.js: 43ms, application-code: 347ms)
 POST /api/internal/automaton 200 in 391ms (next.js: 85ms, application-code: 306ms)
 POST /api/internal/automaton 200 in 392ms (next.js: 94ms, application-code: 298ms)
 POST /api/internal/automaton 200 in 395ms (next.js: 76ms, application-code: 319ms)
 POST /api/internal/automaton 200 in 397ms (next.js: 33ms, application-code: 365ms)
 POST /api/internal/automaton 200 in 400ms (next.js: 23ms, application-code: 377ms)
 POST /api/internal/automaton 200 in 398ms (next.js: 111ms, application-code: 287ms)
 POST /api/internal/automaton 200 in 399ms (next.js: 119ms, application-code: 280ms)
 POST /api/internal/automaton 200 in 400ms (next.js: 127ms, application-code: 272ms)
 POST /api/internal/automaton 200 in 403ms (next.js: 102ms, application-code: 301ms)
 POST /api/internal/automaton 200 in 266ms (next.js: 19ms, application-code: 247ms)
 POST /api/internal/automaton 200 in 349ms (next.js: 35ms, application-code: 313ms)
 POST /api/internal/automaton 200 in 363ms (next.js: 52ms, application-code: 311ms)
 POST /api/internal/automaton 200 in 366ms (next.js: 27ms, application-code: 339ms)
 POST /api/internal/automaton 200 in 400ms (next.js: 44ms, application-code: 356ms)
 POST /api/internal/automaton 200 in 412ms (next.js: 10ms, application-code: 402ms)
 POST /api/internal/automaton 200 in 409ms (next.js: 67ms, application-code: 343ms)
 POST /api/internal/automaton 200 in 307ms (next.js: 4ms, application-code: 304ms)
 POST /api/internal/automaton 200 in 412ms (next.js: 75ms, application-code: 337ms)
 POST /api/internal/automaton 200 in 413ms (next.js: 83ms, application-code: 329ms)
 POST /api/internal/automaton 200 in 417ms (next.js: 59ms, application-code: 358ms)
 POST /api/internal/automaton 200 in 416ms (next.js: 92ms, application-code: 324ms)
 POST /api/internal/automaton 200 in 316ms (next.js: 13ms, application-code: 302ms)
 POST /api/internal/automaton 200 in 317ms (next.js: 22ms, application-code: 296ms)
 POST /api/internal/automaton 200 in 223ms (next.js: 4ms, application-code: 219ms)
 POST /api/internal/automaton 200 in 213ms (next.js: 13ms, application-code: 200ms)
 POST /api/internal/automaton 200 in 185ms (next.js: 3ms, application-code: 183ms)
 POST /api/internal/automaton 200 in 223ms (next.js: 4ms, application-code: 219ms)
 POST /api/internal/automaton 200 in 223ms (next.js: 21ms, application-code: 202ms)
 POST /api/internal/automaton 200 in 164ms (next.js: 3ms, application-code: 161ms)
 POST /api/internal/automaton 200 in 143ms (next.js: 7ms, application-code: 136ms)
 POST /api/internal/automaton 200 in 174ms (next.js: 33ms, application-code: 142ms)
 POST /api/internal/automaton 200 in 177ms (next.js: 25ms, application-code: 152ms)
 POST /api/internal/automaton 200 in 181ms (next.js: 17ms, application-code: 164ms)
 POST /api/internal/automaton 200 in 187ms (next.js: 35ms, application-code: 152ms)
 POST /api/internal/automaton 200 in 188ms (next.js: 44ms, application-code: 144ms)
 POST /api/internal/automaton 200 in 138ms (next.js: 3ms, application-code: 135ms)
 POST /api/internal/automaton 200 in 89ms (next.js: 2ms, application-code: 87ms)
 POST /api/internal/automaton 200 in 150ms (next.js: 8ms, application-code: 141ms)
 POST /api/internal/automaton 200 in 173ms (next.js: 2ms, application-code: 171ms)
 POST /api/internal/automaton 200 in 151ms (next.js: 3ms, application-code: 148ms)
 POST /api/internal/automaton 200 in 114ms (next.js: 4ms, application-code: 110ms)
 POST /api/internal/automaton 200 in 142ms (next.js: 3ms, application-code: 139ms)
 POST /api/internal/automaton 200 in 365ms (next.js: 3ms, application-code: 362ms)
 POST /api/internal/automaton 200 in 398ms (next.js: 17ms, application-code: 381ms)
 POST /api/internal/automaton 200 in 428ms (next.js: 17ms, application-code: 411ms)
 POST /api/internal/automaton 200 in 429ms (next.js: 24ms, application-code: 405ms)
 POST /api/internal/automaton 200 in 401ms (next.js: 16ms, application-code: 385ms)
 POST /api/internal/automaton 200 in 402ms (next.js: 36ms, application-code: 366ms)
 POST /api/internal/automaton 200 in 430ms (next.js: 27ms, application-code: 403ms)
 POST /api/internal/automaton 200 in 431ms (next.js: 42ms, application-code: 388ms)
 POST /api/internal/automaton 200 in 432ms (next.js: 51ms, application-code: 381ms)
 POST /api/internal/automaton 200 in 433ms (next.js: 60ms, application-code: 373ms)
 POST /api/internal/automaton 200 in 365ms (next.js: 36ms, application-code: 330ms)
 POST /api/internal/automaton 200 in 367ms (next.js: 47ms, application-code: 320ms)
 POST /api/internal/automaton 200 in 371ms (next.js: 15ms, application-code: 356ms)
 POST /api/internal/automaton 200 in 369ms (next.js: 77ms, application-code: 293ms)
 POST /api/internal/automaton 200 in 374ms (next.js: 25ms, application-code: 349ms)
 POST /api/internal/automaton 200 in 374ms (next.js: 58ms, application-code: 316ms)
 POST /api/internal/automaton 200 in 372ms (next.js: 111ms, application-code: 261ms)
 POST /api/internal/automaton 200 in 375ms (next.js: 94ms, application-code: 281ms)
 POST /api/internal/automaton 200 in 377ms (next.js: 86ms, application-code: 292ms)
 POST /api/internal/automaton 200 in 386ms (next.js: 102ms, application-code: 284ms)
 POST /api/internal/automaton 200 in 387ms (next.js: 120ms, application-code: 267ms)
 POST /api/internal/automaton 200 in 259ms (next.js: 36ms, application-code: 224ms)
 POST /api/internal/automaton 200 in 263ms (next.js: 19ms, application-code: 244ms)
 POST /api/internal/automaton 200 in 265ms (next.js: 27ms, application-code: 237ms)
 POST /api/internal/automaton 200 in 268ms (next.js: 13ms, application-code: 255ms)
 POST /api/internal/automaton 200 in 267ms (next.js: 44ms, application-code: 223ms)
 POST /api/internal/automaton 200 in 267ms (next.js: 69ms, application-code: 198ms)
 POST /api/internal/automaton 200 in 270ms (next.js: 64ms, application-code: 206ms)
 POST /api/internal/automaton 200 in 299ms (next.js: 53ms, application-code: 246ms)
 POST /api/internal/automaton 200 in 339ms (next.js: 76ms, application-code: 262ms)
 POST /api/internal/automaton 200 in 298ms (next.js: 116ms, application-code: 182ms)
 POST /api/internal/automaton 200 in 326ms (next.js: 125ms, application-code: 200ms)
 POST /api/internal/automaton 200 in 187ms (next.js: 9ms, application-code: 178ms)
 POST /api/internal/automaton 200 in 190ms (next.js: 15ms, application-code: 175ms)
 POST /api/internal/automaton 200 in 214ms (next.js: 51ms, application-code: 163ms)
 POST /api/internal/automaton 200 in 239ms (next.js: 68ms, application-code: 171ms)
 POST /api/internal/automaton 200 in 242ms (next.js: 59ms, application-code: 183ms)
 POST /api/internal/automaton 200 in 256ms (next.js: 77ms, application-code: 179ms)
 POST /api/internal/automaton 200 in 199ms (next.js: 36ms, application-code: 162ms)
 POST /api/internal/automaton 200 in 202ms (next.js: 56ms, application-code: 147ms)
 POST /api/internal/automaton 200 in 205ms (next.js: 46ms, application-code: 159ms)
 POST /api/internal/automaton 200 in 205ms (next.js: 63ms, application-code: 142ms)
 POST /api/internal/automaton 200 in 123ms (next.js: 10ms, application-code: 113ms)
 POST /api/internal/automaton 200 in 126ms (next.js: 4ms, application-code: 122ms)
 POST /api/internal/automaton 200 in 111ms (next.js: 2ms, application-code: 109ms)
 POST /api/internal/automaton 200 in 111ms (next.js: 3ms, application-code: 108ms)
 POST /api/internal/automaton 200 in 126ms (next.js: 4ms, application-code: 122ms)
 POST /api/internal/automaton 200 in 159ms (next.js: 13ms, application-code: 146ms)
 POST /api/internal/automaton 200 in 191ms (next.js: 12ms, application-code: 180ms)
 POST /api/internal/automaton 200 in 105ms (next.js: 3ms, application-code: 102ms)
 POST /api/internal/automaton 200 in 128ms (next.js: 4ms, application-code: 124ms)
 POST /api/internal/automaton 200 in 133ms (next.js: 3ms, application-code: 130ms)
 POST /api/internal/automaton 200 in 179ms (next.js: 3ms, application-code: 175ms)
 POST /api/internal/automaton 200 in 204ms (next.js: 3ms, application-code: 201ms)
 POST /api/internal/automaton 200 in 367ms (next.js: 22ms, application-code: 345ms)
 POST /api/internal/automaton 200 in 368ms (next.js: 62ms, application-code: 306ms)
 POST /api/internal/automaton 200 in 372ms (next.js: 31ms, application-code: 341ms)
 POST /api/internal/automaton 200 in 375ms (next.js: 12ms, application-code: 363ms)
 POST /api/internal/automaton 200 in 375ms (next.js: 41ms, application-code: 334ms)
 POST /api/internal/automaton 200 in 370ms (next.js: 78ms, application-code: 292ms)
 POST /api/internal/automaton 200 in 377ms (next.js: 50ms, application-code: 327ms)
 POST /api/internal/automaton 200 in 373ms (next.js: 88ms, application-code: 284ms)
 POST /api/internal/automaton 200 in 312ms (next.js: 61ms, application-code: 251ms)
 POST /api/internal/automaton 200 in 315ms (next.js: 52ms, application-code: 263ms)
 POST /api/internal/automaton 200 in 315ms (next.js: 70ms, application-code: 246ms)
 POST /api/internal/automaton 200 in 316ms (next.js: 88ms, application-code: 229ms)
 POST /api/internal/automaton 200 in 280ms (next.js: 124ms, application-code: 156ms)
 POST /api/internal/automaton 200 in 284ms (next.js: 96ms, application-code: 188ms)
 POST /api/internal/automaton 200 in 325ms (next.js: 105ms, application-code: 220ms)
 POST /api/internal/automaton 200 in 336ms (next.js: 130ms, application-code: 206ms)
 POST /api/internal/automaton 200 in 261ms (next.js: 11ms, application-code: 250ms)
 POST /api/internal/automaton 200 in 264ms (next.js: 31ms, application-code: 233ms)
 POST /api/internal/automaton 200 in 281ms (next.js: 19ms, application-code: 263ms)
 POST /api/internal/automaton 200 in 282ms (next.js: 38ms, application-code: 244ms)
 POST /api/internal/automaton 200 in 423ms (next.js: 115ms, application-code: 309ms)
 POST /api/internal/automaton 200 in 287ms (next.js: 25ms, application-code: 262ms)
 POST /api/internal/automaton 200 in 288ms (next.js: 45ms, application-code: 243ms)
 POST /api/internal/automaton 200 in 291ms (next.js: 58ms, application-code: 233ms)
 POST /api/internal/automaton 200 in 293ms (next.js: 52ms, application-code: 241ms)
 POST /api/internal/automaton 200 in 293ms (next.js: 88ms, application-code: 204ms)
 POST /api/internal/automaton 200 in 295ms (next.js: 83ms, application-code: 212ms)
 POST /api/internal/automaton 200 in 303ms (next.js: 64ms, application-code: 239ms)
 POST /api/internal/automaton 200 in 168ms (next.js: 7ms, application-code: 161ms)
 POST /api/internal/automaton 200 in 169ms (next.js: 24ms, application-code: 145ms)
 POST /api/internal/automaton 200 in 308ms (next.js: 70ms, application-code: 238ms)
 POST /api/internal/automaton 200 in 173ms (next.js: 15ms, application-code: 158ms)
 POST /api/internal/automaton 200 in 310ms (next.js: 94ms, application-code: 215ms)
 POST /api/internal/automaton 200 in 317ms (next.js: 76ms, application-code: 240ms)
 POST /api/internal/automaton 200 in 150ms (next.js: 4ms, application-code: 146ms)
 POST /api/internal/automaton 200 in 158ms (next.js: 3ms, application-code: 155ms)
 POST /api/internal/automaton 200 in 252ms (next.js: 7ms, application-code: 245ms)
 POST /api/internal/automaton 200 in 221ms (next.js: 3ms, application-code: 219ms)
 POST /api/internal/automaton 200 in 160ms (next.js: 12ms, application-code: 148ms)
 POST /api/internal/automaton 200 in 157ms (next.js: 14ms, application-code: 143ms)
 POST /api/internal/automaton 200 in 157ms (next.js: 19ms, application-code: 138ms)
 POST /api/internal/automaton 200 in 158ms (next.js: 25ms, application-code: 133ms)
 POST /api/internal/automaton 200 in 205ms (next.js: 89ms, application-code: 116ms)
 POST /api/internal/automaton 200 in 207ms (next.js: 98ms, application-code: 109ms)
 POST /api/internal/automaton 200 in 229ms (next.js: 107ms, application-code: 121ms)
 POST /api/internal/automaton 200 in 121ms (next.js: 3ms, application-code: 118ms)
 POST /api/internal/automaton 200 in 122ms (next.js: 2ms, application-code: 120ms)
 POST /api/internal/automaton 200 in 107ms (next.js: 2ms, application-code: 104ms)
 POST /api/internal/automaton 200 in 102ms (next.js: 2ms, application-code: 100ms)
 POST /api/internal/automaton 200 in 112ms (next.js: 3ms, application-code: 109ms)
 POST /api/internal/automaton 200 in 128ms (next.js: 2ms, application-code: 126ms)
 POST /api/internal/automaton 200 in 184ms (next.js: 4ms, application-code: 180ms)
 POST /api/internal/automaton 200 in 252ms (next.js: 4ms, application-code: 247ms)
 POST /api/internal/automaton 200 in 258ms (next.js: 30ms, application-code: 228ms)
 POST /api/internal/automaton 200 in 259ms (next.js: 46ms, application-code: 213ms)
 POST /api/internal/automaton 200 in 261ms (next.js: 39ms, application-code: 222ms)
 POST /api/internal/automaton 200 in 264ms (next.js: 20ms, application-code: 245ms)
 POST /api/internal/automaton 200 in 414ms (next.js: 58ms, application-code: 356ms)
 POST /api/internal/automaton 200 in 446ms (next.js: 87ms, application-code: 359ms)
 POST /api/internal/automaton 200 in 449ms (next.js: 78ms, application-code: 372ms)
 POST /api/internal/automaton 200 in 455ms (next.js: 68ms, application-code: 386ms)
 POST /api/internal/automaton 200 in 455ms (next.js: 94ms, application-code: 361ms)
 POST /api/internal/automaton 200 in 456ms (next.js: 101ms, application-code: 355ms)
 POST /api/internal/automaton 200 in 410ms (next.js: 94ms, application-code: 316ms)
 POST /api/internal/automaton 200 in 413ms (next.js: 83ms, application-code: 329ms)
 POST /api/internal/automaton 200 in 413ms (next.js: 102ms, application-code: 311ms)
 POST /api/internal/automaton 200 in 419ms (next.js: 129ms, application-code: 290ms)
 POST /api/internal/automaton 200 in 420ms (next.js: 137ms, application-code: 283ms)
 POST /api/internal/automaton 200 in 423ms (next.js: 110ms, application-code: 313ms)
 POST /api/internal/automaton 200 in 422ms (next.js: 145ms, application-code: 277ms)
 POST /api/internal/automaton 200 in 354ms (next.js: 144ms, application-code: 210ms)
 POST /api/internal/automaton 200 in 372ms (next.js: 149ms, application-code: 223ms)
 POST /api/internal/automaton 200 in 376ms (next.js: 138ms, application-code: 239ms)
 POST /api/internal/automaton 200 in 376ms (next.js: 157ms, application-code: 218ms)
 POST /api/internal/automaton 200 in 381ms (next.js: 131ms, application-code: 250ms)
 POST /api/internal/automaton 200 in 378ms (next.js: 171ms, application-code: 206ms)
 POST /api/internal/automaton 200 in 380ms (next.js: 165ms, application-code: 215ms)
 POST /api/internal/automaton 200 in 387ms (next.js: 177ms, application-code: 209ms)
 POST /api/internal/automaton 200 in 388ms (next.js: 184ms, application-code: 204ms)
 POST /api/internal/automaton 200 in 246ms (next.js: 22ms, application-code: 224ms)
 POST /api/internal/automaton 200 in 248ms (next.js: 49ms, application-code: 199ms)
 POST /api/internal/automaton 200 in 250ms (next.js: 31ms, application-code: 220ms)
 POST /api/internal/automaton 200 in 251ms (next.js: 59ms, application-code: 191ms)
 POST /api/internal/automaton 200 in 286ms (next.js: 13ms, application-code: 272ms)
 POST /api/internal/automaton 200 in 336ms (next.js: 79ms, application-code: 258ms)
 POST /api/internal/automaton 200 in 339ms (next.js: 69ms, application-code: 270ms)
 POST /api/internal/automaton 200 in 342ms (next.js: 40ms, application-code: 302ms)
 POST /api/internal/automaton 200 in 198ms (next.js: 21ms, application-code: 176ms)
 POST /api/internal/automaton 200 in 200ms (next.js: 15ms, application-code: 185ms)
 POST /api/internal/automaton 200 in 161ms (next.js: 10ms, application-code: 150ms)
 POST /api/internal/automaton 200 in 166ms (next.js: 28ms, application-code: 138ms)
 POST /api/internal/automaton 200 in 132ms (next.js: 9ms, application-code: 123ms)
 POST /api/internal/automaton 200 in 170ms (next.js: 19ms, application-code: 151ms)
 POST /api/internal/automaton 200 in 158ms (next.js: 22ms, application-code: 135ms)
 POST /api/internal/automaton 200 in 202ms (next.js: 31ms, application-code: 171ms)
 POST /api/internal/automaton 200 in 205ms (next.js: 14ms, application-code: 192ms)
 POST /api/internal/automaton 200 in 137ms (next.js: 12ms, application-code: 125ms)
 POST /api/internal/automaton 200 in 160ms (next.js: 2ms, application-code: 158ms)
 POST /api/internal/automaton 200 in 189ms (next.js: 19ms, application-code: 170ms)
 POST /api/internal/automaton 200 in 165ms (next.js: 11ms, application-code: 154ms)
 POST /api/internal/automaton 200 in 132ms (next.js: 2ms, application-code: 130ms)
 POST /api/internal/automaton 200 in 157ms (next.js: 3ms, application-code: 154ms)
 POST /api/internal/automaton 200 in 113ms (next.js: 3ms, application-code: 110ms)
 POST /api/internal/automaton 200 in 100ms (next.js: 2ms, application-code: 98ms)
 POST /api/internal/automaton 200 in 155ms (next.js: 3ms, application-code: 152ms)
 POST /api/internal/automaton 200 in 229ms (next.js: 4ms, application-code: 225ms)
 POST /api/internal/automaton 200 in 262ms (next.js: 13ms, application-code: 249ms)
 POST /api/internal/automaton 200 in 317ms (next.js: 19ms, application-code: 298ms)
 POST /api/internal/automaton 200 in 319ms (next.js: 41ms, application-code: 278ms)
 POST /api/internal/automaton 200 in 319ms (next.js: 62ms, application-code: 258ms)
 POST /api/internal/automaton 200 in 324ms (next.js: 30ms, application-code: 294ms)
 POST /api/internal/automaton 200 in 398ms (next.js: 51ms, application-code: 347ms)
 POST /api/internal/automaton 200 in 413ms (next.js: 89ms, application-code: 324ms)
 POST /api/internal/automaton 200 in 414ms (next.js: 95ms, application-code: 320ms)
 POST /api/internal/automaton 200 in 327ms (next.js: 36ms, application-code: 291ms)
 POST /api/internal/automaton 200 in 329ms (next.js: 30ms, application-code: 299ms)
 POST /api/internal/automaton 200 in 332ms (next.js: 18ms, application-code: 314ms)
 POST /api/internal/automaton 200 in 333ms (next.js: 25ms, application-code: 308ms)
 POST /api/internal/automaton 200 in 336ms (next.js: 12ms, application-code: 324ms)
 POST /api/internal/automaton 200 in 334ms (next.js: 55ms, application-code: 279ms)
 POST /api/internal/automaton 200 in 335ms (next.js: 62ms, application-code: 273ms)
 POST /api/internal/automaton 200 in 338ms (next.js: 48ms, application-code: 290ms)
 POST /api/internal/automaton 200 in 340ms (next.js: 43ms, application-code: 297ms)
 POST /api/internal/automaton 200 in 271ms (next.js: 69ms, application-code: 202ms)
 POST /api/internal/automaton 200 in 274ms (next.js: 54ms, application-code: 219ms)
 POST /api/internal/automaton 200 in 276ms (next.js: 46ms, application-code: 230ms)
 POST /api/internal/automaton 200 in 283ms (next.js: 77ms, application-code: 206ms)
 POST /api/internal/automaton 200 in 286ms (next.js: 63ms, application-code: 223ms)
 POST /api/internal/automaton 200 in 286ms (next.js: 92ms, application-code: 194ms)
 POST /api/internal/automaton 200 in 288ms (next.js: 83ms, application-code: 205ms)
 POST /api/internal/automaton 200 in 190ms (next.js: 11ms, application-code: 179ms)
 POST /api/internal/automaton 200 in 209ms (next.js: 19ms, application-code: 190ms)
 POST /api/internal/automaton 200 in 235ms (next.js: 53ms, application-code: 182ms)
 POST /api/internal/automaton 200 in 275ms (next.js: 47ms, application-code: 228ms)
 POST /api/internal/automaton 200 in 275ms (next.js: 61ms, application-code: 215ms)
 POST /api/internal/automaton 200 in 276ms (next.js: 68ms, application-code: 208ms)
 POST /api/internal/automaton 200 in 281ms (next.js: 40ms, application-code: 241ms)
 POST /api/internal/automaton 200 in 292ms (next.js: 76ms, application-code: 216ms)
 POST /api/internal/automaton 200 in 212ms (next.js: 33ms, application-code: 179ms)
 POST /api/internal/automaton 200 in 300ms (next.js: 31ms, application-code: 270ms)
 POST /api/internal/automaton 200 in 154ms (next.js: 15ms, application-code: 139ms)
 POST /api/internal/automaton 200 in 178ms (next.js: 22ms, application-code: 155ms)
 POST /api/internal/automaton 200 in 230ms (next.js: 28ms, application-code: 202ms)
 POST /api/internal/automaton 200 in 233ms (next.js: 11ms, application-code: 222ms)
 POST /api/internal/automaton 200 in 235ms (next.js: 19ms, application-code: 215ms)
 POST /api/internal/automaton 200 in 238ms (next.js: 4ms, application-code: 233ms)
 POST /api/internal/automaton 200 in 237ms (next.js: 37ms, application-code: 200ms)
 POST /api/internal/automaton 200 in 194ms (next.js: 55ms, application-code: 138ms)
 POST /api/internal/automaton 200 in 121ms (next.js: 5ms, application-code: 116ms)
 POST /api/internal/automaton 200 in 135ms (next.js: 13ms, application-code: 121ms)
 POST /api/internal/automaton 200 in 136ms (next.js: 29ms, application-code: 106ms)
 POST /api/internal/automaton 200 in 233ms (next.js: 95ms, application-code: 138ms)
 POST /api/internal/automaton 200 in 127ms (next.js: 16ms, application-code: 111ms)
 POST /api/internal/automaton 200 in 106ms (next.js: 4ms, application-code: 102ms)
 POST /api/internal/automaton 200 in 126ms (next.js: 2ms, application-code: 124ms)
 POST /api/internal/automaton 200 in 142ms (next.js: 3ms, application-code: 139ms)
 POST /api/internal/automaton 200 in 177ms (next.js: 3ms, application-code: 174ms)
 POST /api/internal/automaton 200 in 169ms (next.js: 4ms, application-code: 166ms)
 POST /api/internal/automaton 200 in 292ms (next.js: 4ms, application-code: 288ms)
 POST /api/internal/automaton 200 in 325ms (next.js: 16ms, application-code: 309ms)
 POST /api/internal/automaton 200 in 293ms (next.js: 12ms, application-code: 281ms)
 POST /api/internal/automaton 200 in 322ms (next.js: 46ms, application-code: 275ms)
 POST /api/internal/automaton 200 in 344ms (next.js: 29ms, application-code: 316ms)
 POST /api/internal/automaton 200 in 348ms (next.js: 15ms, application-code: 332ms)
 POST /api/internal/automaton 200 in 348ms (next.js: 23ms, application-code: 325ms)
 POST /api/internal/automaton 200 in 348ms (next.js: 40ms, application-code: 308ms)
 POST /api/internal/automaton 200 in 351ms (next.js: 34ms, application-code: 316ms)
 POST /api/internal/automaton 200 in 305ms (next.js: 13ms, application-code: 292ms)
 POST /api/internal/automaton 200 in 306ms (next.js: 21ms, application-code: 285ms)
 POST /api/internal/automaton 200 in 306ms (next.js: 49ms, application-code: 257ms)
 POST /api/internal/automaton 200 in 308ms (next.js: 40ms, application-code: 268ms)
 POST /api/internal/automaton 200 in 308ms (next.js: 57ms, application-code: 251ms)
 POST /api/internal/automaton 200 in 312ms (next.js: 33ms, application-code: 279ms)
 POST /api/internal/automaton 200 in 311ms (next.js: 66ms, application-code: 245ms)
 POST /api/internal/automaton 200 in 316ms (next.js: 27ms, application-code: 289ms)
 POST /api/internal/automaton 200 in 314ms (next.js: 72ms, application-code: 242ms)
 POST /api/internal/automaton 200 in 270ms (next.js: 20ms, application-code: 250ms)
 POST /api/internal/automaton 200 in 312ms (next.js: 10ms, application-code: 302ms)
 POST /api/internal/automaton 200 in 311ms (next.js: 73ms, application-code: 237ms)
 POST /api/internal/automaton 200 in 339ms (next.js: 41ms, application-code: 299ms)
 POST /api/internal/automaton 200 in 389ms (next.js: 51ms, application-code: 338ms)
 POST /api/internal/automaton 200 in 393ms (next.js: 30ms, application-code: 364ms)
 POST /api/internal/automaton 200 in 393ms (next.js: 83ms, application-code: 311ms)
 POST /api/internal/automaton 200 in 304ms (next.js: 58ms, application-code: 246ms)
 POST /api/internal/automaton 200 in 307ms (next.js: 49ms, application-code: 258ms)
 POST /api/internal/automaton 200 in 342ms (next.js: 75ms, application-code: 267ms)
 POST /api/internal/automaton 200 in 386ms (next.js: 66ms, application-code: 320ms)
 POST /api/internal/automaton 200 in 387ms (next.js: 83ms, application-code: 304ms)
 POST /api/internal/automaton 200 in 264ms (next.js: 20ms, application-code: 244ms)
 POST /api/internal/automaton 200 in 238ms (next.js: 7ms, application-code: 231ms)
 POST /api/internal/automaton 200 in 223ms (next.js: 52ms, application-code: 171ms)
 POST /api/internal/automaton 200 in 232ms (next.js: 61ms, application-code: 171ms)
 POST /api/internal/automaton 200 in 232ms (next.js: 74ms, application-code: 158ms)
 POST /api/internal/automaton 200 in 277ms (next.js: 68ms, application-code: 209ms)
 POST /api/internal/automaton 200 in 331ms (next.js: 89ms, application-code: 242ms)
 POST /api/internal/automaton 200 in 333ms (next.js: 80ms, application-code: 253ms)
 POST /api/internal/automaton 200 in 183ms (next.js: 12ms, application-code: 171ms)
 POST /api/internal/automaton 200 in 175ms (next.js: 17ms, application-code: 158ms)
 POST /api/internal/automaton 200 in 177ms (next.js: 11ms, application-code: 165ms)
 POST /api/internal/automaton 200 in 220ms (next.js: 16ms, application-code: 204ms)
 POST /api/internal/automaton 200 in 259ms (next.js: 25ms, application-code: 233ms)
 POST /api/internal/automaton 200 in 260ms (next.js: 34ms, application-code: 226ms)
 POST /api/internal/automaton 200 in 261ms (next.js: 41ms, application-code: 221ms)
 POST /api/internal/automaton 200 in 138ms (next.js: 7ms, application-code: 131ms)
 POST /api/internal/automaton 200 in 180ms (next.js: 22ms, application-code: 158ms)
 POST /api/internal/automaton 200 in 162ms (next.js: 12ms, application-code: 151ms)
 POST /api/internal/automaton 200 in 187ms (next.js: 15ms, application-code: 172ms)
 POST /api/internal/automaton 200 in 110ms (next.js: 2ms, application-code: 107ms)
 POST /api/internal/automaton 200 in 193ms (next.js: 3ms, application-code: 190ms)
 POST /api/internal/automaton 200 in 130ms (next.js: 3ms, application-code: 128ms)
 POST /api/internal/automaton 200 in 161ms (next.js: 3ms, application-code: 157ms)
 POST /api/internal/automaton 200 in 149ms (next.js: 2ms, application-code: 147ms)
 POST /api/internal/automaton 200 in 241ms (next.js: 3ms, application-code: 238ms)
 POST /api/internal/automaton 200 in 244ms (next.js: 13ms, application-code: 231ms)
 POST /api/internal/automaton 200 in 354ms (next.js: 35ms, application-code: 319ms)
 POST /api/internal/automaton 200 in 376ms (next.js: 28ms, application-code: 348ms)
 POST /api/internal/automaton 200 in 379ms (next.js: 12ms, application-code: 367ms)
 POST /api/internal/automaton 200 in 380ms (next.js: 20ms, application-code: 360ms)
 POST /api/internal/automaton 200 in 380ms (next.js: 42ms, application-code: 338ms)
 POST /api/internal/automaton 200 in 381ms (next.js: 48ms, application-code: 333ms)
 POST /api/internal/automaton 200 in 382ms (next.js: 55ms, application-code: 327ms)
 POST /api/internal/automaton 200 in 324ms (next.js: 44ms, application-code: 280ms)
 POST /api/internal/automaton 200 in 325ms (next.js: 52ms, application-code: 273ms)
 POST /api/internal/automaton 200 in 332ms (next.js: 17ms, application-code: 315ms)
 POST /api/internal/automaton 200 in 333ms (next.js: 26ms, application-code: 307ms)
 POST /api/internal/automaton 200 in 331ms (next.js: 36ms, application-code: 295ms)
 POST /api/internal/automaton 200 in 334ms (next.js: 30ms, application-code: 304ms)
 POST /api/internal/automaton 200 in 333ms (next.js: 61ms, application-code: 272ms)
 POST /api/internal/automaton 200 in 266ms (next.js: 14ms, application-code: 252ms)
 POST /api/internal/automaton 200 in 267ms (next.js: 32ms, application-code: 235ms)
 POST /api/internal/automaton 200 in 269ms (next.js: 23ms, application-code: 246ms)
 POST /api/internal/automaton 200 in 269ms (next.js: 48ms, application-code: 221ms)
 POST /api/internal/automaton 200 in 272ms (next.js: 40ms, application-code: 232ms)
